t (s);p(0) (bar); p(L) (bar);v(0) m/s; v(L) (m/s);T(0) (C); T(L) (C);rho(0) (kg/m3); rho(L) (kg/m3);mp(0) (kg/s), mp(L) (kg/s)
1.767665e+00; 1.100000e+00; 1.096629e+00; 1.621807e+01; 1.626854e+01; 2.930000e+02; 2.930016e+02; 1.308107e+00; 1.304091e+00; 1.666220e-01; 1.666273e-01
1.768262e+00; 1.100000e+00; 1.096629e+00; 1.621808e+01; 1.626853e+01; 2.930000e+02; 2.930017e+02; 1.308107e+00; 1.304090e+00; 1.666220e-01; 1.666272e-01
1.768859e+00; 1.100000e+00; 1.096629e+00; 1.621808e+01; 1.626853e+01; 2.930000e+02; 2.930018e+02; 1.308107e+00; 1.304090e+00; 1.666220e-01; 1.666271e-01
1.769457e+00; 1.100000e+00; 1.096629e+00; 1.621808e+01; 1.626852e+01; 2.930000e+02; 2.930019e+02; 1.308107e+00; 1.304089e+00; 1.666220e-01; 1.666270e-01
1.770054e+00; 1.100000e+00; 1.096629e+00; 1.621808e+01; 1.626852e+01; 2.930000e+02; 2.930019e+02; 1.308107e+00; 1.304089e+00; 1.666220e-01; 1.666269e-01
1.770651e+00; 1.100000e+00; 1.096628e+00; 1.621807e+01; 1.626852e+01; 2.930000e+02; 2.930020e+02; 1.308107e+00; 1.304088e+00; 1.666220e-01; 1.666268e-01
1.771248e+00; 1.100000e+00; 1.096628e+00; 1.621807e+01; 1.626851e+01; 2.930000e+02; 2.930021e+02; 1.308107e+00; 1.304088e+00; 1.666219e-01; 1.666267e-01
1.771846e+00; 1.100000e+00; 1.096628e+00; 1.621806e+01; 1.626851e+01; 2.930000e+02; 2.930021e+02; 1.308107e+00; 1.304087e+00; 1.666219e-01; 1.666266e-01
1.772443e+00; 1.100000e+00; 1.096628e+00; 1.621806e+01; 1.626850e+01; 2.930000e+02; 2.930022e+02; 1.308107e+00; 1.304087e+00; 1.666218e-01; 1.666265e-01
1.773040e+00; 1.100000e+00; 1.096628e+00; 1.621805e+01; 1.626850e+01; 2.930000e+02; 2.930023e+02; 1.308107e+00; 1.304087e+00; 1.666217e-01; 1.666264e-01
1.773637e+00; 1.100000e+00; 1.096628e+00; 1.621804e+01; 1.626849e+01; 2.930000e+02; 2.930023e+02; 1.308107e+00; 1.304086e+00; 1.666217e-01; 1.666263e-01
1.774235e+00; 1.100000e+00; 1.096628e+00; 1.621803e+01; 1.626849e+01; 2.930000e+02; 2.930024e+02; 1.308107e+00; 1.304086e+00; 1.666216e-01; 1.666262e-01
1.774832e+00; 1.100000e+00; 1.096628e+00; 1.621802e+01; 1.626849e+01; 2.930000e+02; 2.930024e+02; 1.308107e+00; 1.304085e+00; 1.666214e-01; 1.666261e-01
1.775429e+00; 1.100000e+00; 1.096627e+00; 1.621801e+01; 1.626848e+01; 2.930000e+02; 2.930025e+02; 1.308107e+00; 1.304085e+00; 1.666213e-01; 1.666260e-01
1.776026e+00; 1.100000e+00; 1.096627e+00; 1.621800e+01; 1.626848e+01; 2.930000e+02; 2.930025e+02; 1.308107e+00; 1.304085e+00; 1.666212e-01; 1.666260e-01
1.776624e+00; 1.100000e+00; 1.096627e+00; 1.621798e+01; 1.626848e+01; 2.930000e+02; 2.930025e+02; 1.308107e+00; 1.304084e+00; 1.666211e-01; 1.666259e-01
1.777221e+00; 1.100000e+00; 1.096627e+00; 1.621797e+01; 1.626847e+01; 2.930000e+02; 2.930026e+02; 1.308107e+00; 1.304084e+00; 1.666209e-01; 1.666258e-01
1.777818e+00; 1.100000e+00; 1.096627e+00; 1.621795e+01; 1.626847e+01; 2.930000e+02; 2.930026e+02; 1.308107e+00; 1.304084e+00; 1.666207e-01; 1.666258e-01
1.778415e+00; 1.100000e+00; 1.096627e+00; 1.621793e+01; 1.626847e+01; 2.930000e+02; 2.930026e+02; 1.308107e+00; 1.304083e+00; 1.666205e-01; 1.666257e-01
1.779013e+00; 1.100000e+00; 1.096627e+00; 1.621791e+01; 1.626847e+01; 2.930000e+02; 2.930027e+02; 1.308107e+00; 1.304083e+00; 1.666203e-01; 1.666256e-01
1.779610e+00; 1.100000e+00; 1.096626e+00; 1.621789e+01; 1.626847e+01; 2.930000e+02; 2.930027e+02; 1.308107e+00; 1.304083e+00; 1.666201e-01; 1.666256e-01
1.780207e+00; 1.100000e+00; 1.096626e+00; 1.621787e+01; 1.626847e+01; 2.930000e+02; 2.930028e+02; 1.308107e+00; 1.304083e+00; 1.666199e-01; 1.666256e-01
1.780804e+00; 1.100000e+00; 1.096626e+00; 1.621784e+01; 1.626847e+01; 2.930000e+02; 2.930028e+02; 1.308107e+00; 1.304082e+00; 1.666196e-01; 1.666255e-01
1.781401e+00; 1.100000e+00; 1.096626e+00; 1.621782e+01; 1.626847e+01; 2.930000e+02; 2.930028e+02; 1.308107e+00; 1.304082e+00; 1.666194e-01; 1.666255e-01
1.781999e+00; 1.100000e+00; 1.096626e+00; 1.621779e+01; 1.626847e+01; 2.930000e+02; 2.930029e+02; 1.308107e+00; 1.304082e+00; 1.666191e-01; 1.666255e-01
1.782596e+00; 1.100000e+00; 1.096626e+00; 1.621776e+01; 1.626847e+01; 2.930000e+02; 2.930029e+02; 1.308107e+00; 1.304082e+00; 1.666188e-01; 1.666255e-01
1.783193e+00; 1.100000e+00; 1.096626e+00; 1.621773e+01; 1.626847e+01; 2.930000e+02; 2.930029e+02; 1.308107e+00; 1.304081e+00; 1.666185e-01; 1.666255e-01
1.783790e+00; 1.100000e+00; 1.096626e+00; 1.621770e+01; 1.626847e+01; 2.930000e+02; 2.930030e+02; 1.308107e+00; 1.304081e+00; 1.666182e-01; 1.666255e-01
1.784388e+00; 1.100000e+00; 1.096626e+00; 1.621767e+01; 1.626848e+01; 2.930000e+02; 2.930030e+02; 1.308107e+00; 1.304081e+00; 1.666179e-01; 1.666255e-01
1.784985e+00; 1.100000e+00; 1.096626e+00; 1.621764e+01; 1.626848e+01; 2.930000e+02; 2.930030e+02; 1.308107e+00; 1.304081e+00; 1.666175e-01; 1.666255e-01
1.785582e+00; 1.100000e+00; 1.096626e+00; 1.621761e+01; 1.626848e+01; 2.930000e+02; 2.930031e+02; 1.308107e+00; 1.304081e+00; 1.666172e-01; 1.666255e-01
1.786179e+00; 1.100000e+00; 1.096626e+00; 1.621758e+01; 1.626848e+01; 2.930000e+02; 2.930031e+02; 1.308107e+00; 1.304081e+00; 1.666169e-01; 1.666255e-01
1.786777e+00; 1.100000e+00; 1.096626e+00; 1.621754e+01; 1.626848e+01; 2.930000e+02; 2.930031e+02; 1.308107e+00; 1.304081e+00; 1.666166e-01; 1.666255e-01
1.787374e+00; 1.100000e+00; 1.096626e+00; 1.621751e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304081e+00; 1.666162e-01; 1.666255e-01
1.787971e+00; 1.100000e+00; 1.096626e+00; 1.621748e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304081e+00; 1.666159e-01; 1.666255e-01
1.788568e+00; 1.100000e+00; 1.096627e+00; 1.621745e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304081e+00; 1.666156e-01; 1.666255e-01
1.789166e+00; 1.100000e+00; 1.096627e+00; 1.621742e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304081e+00; 1.666153e-01; 1.666256e-01
1.789763e+00; 1.100000e+00; 1.096627e+00; 1.621739e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304081e+00; 1.666150e-01; 1.666256e-01
1.790360e+00; 1.100000e+00; 1.096627e+00; 1.621736e+01; 1.626849e+01; 2.930000e+02; 2.930033e+02; 1.308107e+00; 1.304081e+00; 1.666147e-01; 1.666256e-01
1.790957e+00; 1.100000e+00; 1.096627e+00; 1.621734e+01; 1.626849e+01; 2.930000e+02; 2.930033e+02; 1.308107e+00; 1.304081e+00; 1.666144e-01; 1.666256e-01
1.791555e+00; 1.100000e+00; 1.096627e+00; 1.621731e+01; 1.626849e+01; 2.930000e+02; 2.930033e+02; 1.308107e+00; 1.304081e+00; 1.666142e-01; 1.666256e-01
1.792152e+00; 1.100000e+00; 1.096627e+00; 1.621729e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304081e+00; 1.666140e-01; 1.666256e-01
1.792749e+00; 1.100000e+00; 1.096627e+00; 1.621727e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304081e+00; 1.666137e-01; 1.666257e-01
1.793346e+00; 1.100000e+00; 1.096627e+00; 1.621725e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304082e+00; 1.666135e-01; 1.666257e-01
1.793944e+00; 1.100000e+00; 1.096627e+00; 1.621723e+01; 1.626849e+01; 2.930000e+02; 2.930032e+02; 1.308107e+00; 1.304082e+00; 1.666134e-01; 1.666257e-01
1.794541e+00; 1.100000e+00; 1.096627e+00; 1.621722e+01; 1.626849e+01; 2.930000e+02; 2.930031e+02; 1.308107e+00; 1.304082e+00; 1.666132e-01; 1.666257e-01
1.795138e+00; 1.100000e+00; 1.096627e+00; 1.621721e+01; 1.626849e+01; 2.930000e+02; 2.930031e+02; 1.308107e+00; 1.304082e+00; 1.666131e-01; 1.666257e-01
1.795735e+00; 1.100000e+00; 1.096627e+00; 1.621720e+01; 1.626849e+01; 2.930000e+02; 2.930030e+02; 1.308107e+00; 1.304082e+00; 1.666130e-01; 1.666257e-01
1.796333e+00; 1.100000e+00; 1.096627e+00; 1.621719e+01; 1.626848e+01; 2.930000e+02; 2.930030e+02; 1.308107e+00; 1.304083e+00; 1.666129e-01; 1.666258e-01
1.796930e+00; 1.100000e+00; 1.096627e+00; 1.621718e+01; 1.626848e+01; 2.930000e+02; 2.930029e+02; 1.308107e+00; 1.304083e+00; 1.666129e-01; 1.666258e-01
1.797527e+00; 1.100000e+00; 1.096627e+00; 1.621718e+01; 1.626848e+01; 2.930000e+02; 2.930029e+02; 1.308107e+00; 1.304083e+00; 1.666128e-01; 1.666258e-01
1.798124e+00; 1.100000e+00; 1.096627e+00; 1.621718e+01; 1.626848e+01; 2.930000e+02; 2.930028e+02; 1.308107e+00; 1.304084e+00; 1.666128e-01; 1.666258e-01
1.798722e+00; 1.100000e+00; 1.096627e+00; 1.621718e+01; 1.626848e+01; 2.930000e+02; 2.930027e+02; 1.308107e+00; 1.304084e+00; 1.666129e-01; 1.666259e-01
1.799319e+00; 1.100000e+00; 1.096627e+00; 1.621719e+01; 1.626848e+01; 2.930000e+02; 2.930026e+02; 1.308107e+00; 1.304084e+00; 1.666129e-01; 1.666259e-01
1.799916e+00; 1.100000e+00; 1.096627e+00; 1.621720e+01; 1.626847e+01; 2.930000e+02; 2.930025e+02; 1.308107e+00; 1.304085e+00; 1.666130e-01; 1.666259e-01
1.800513e+00; 1.100000e+00; 1.096627e+00; 1.621721e+01; 1.626847e+01; 2.930000e+02; 2.930024e+02; 1.308107e+00; 1.304085e+00; 1.666131e-01; 1.666259e-01
1.801111e+00; 1.100000e+00; 1.096627e+00; 1.621722e+01; 1.626847e+01; 2.930000e+02; 2.930023e+02; 1.308107e+00; 1.304086e+00; 1.666133e-01; 1.666260e-01
1.801708e+00; 1.100000e+00; 1.096627e+00; 1.621724e+01; 1.626847e+01; 2.930000e+02; 2.930022e+02; 1.308107e+00; 1.304086e+00; 1.666134e-01; 1.666260e-01
1.802305e+00; 1.100000e+00; 1.096627e+00; 1.621726e+01; 1.626847e+01; 2.930000e+02; 2.930021e+02; 1.308107e+00; 1.304087e+00; 1.666136e-01; 1.666260e-01
1.802902e+00; 1.100000e+00; 1.096627e+00; 1.621728e+01; 1.626846e+01; 2.930000e+02; 2.930020e+02; 1.308107e+00; 1.304087e+00; 1.666138e-01; 1.666261e-01
1.803500e+00; 1.100000e+00; 1.096627e+00; 1.621730e+01; 1.626846e+01; 2.930000e+02; 2.930019e+02; 1.308107e+00; 1.304087e+00; 1.666141e-01; 1.666261e-01
1.804097e+00; 1.100000e+00; 1.096627e+00; 1.621733e+01; 1.626846e+01; 2.930000e+02; 2.930018e+02; 1.308107e+00; 1.304088e+00; 1.666143e-01; 1.666261e-01
1.804694e+00; 1.100000e+00; 1.096627e+00; 1.621735e+01; 1.626846e+01; 2.930000e+02; 2.930017e+02; 1.308107e+00; 1.304088e+00; 1.666146e-01; 1.666262e-01
1.805291e+00; 1.100000e+00; 1.096627e+00; 1.621738e+01; 1.626845e+01; 2.930000e+02; 2.930015e+02; 1.308107e+00; 1.304089e+00; 1.666149e-01; 1.666262e-01
1.805889e+00; 1.100000e+00; 1.096627e+00; 1.621741e+01; 1.626845e+01; 2.930000e+02; 2.930014e+02; 1.308107e+00; 1.304089e+00; 1.666152e-01; 1.666263e-01
1.806486e+00; 1.100000e+00; 1.096627e+00; 1.621744e+01; 1.626845e+01; 2.930000e+02; 2.930013e+02; 1.308107e+00; 1.304090e+00; 1.666155e-01; 1.666263e-01
1.807083e+00; 1.100000e+00; 1.096627e+00; 1.621747e+01; 1.626845e+01; 2.930000e+02; 2.930011e+02; 1.308107e+00; 1.304090e+00; 1.666157e-01; 1.666263e-01
1.807680e+00; 1.100000e+00; 1.096627e+00; 1.621749e+01; 1.626844e+01; 2.930000e+02; 2.930010e+02; 1.308107e+00; 1.304091e+00; 1.666160e-01; 1.666264e-01
1.808278e+00; 1.100000e+00; 1.096627e+00; 1.621752e+01; 1.626844e+01; 2.930000e+02; 2.930009e+02; 1.308107e+00; 1.304092e+00; 1.666163e-01; 1.666264e-01
1.808875e+00; 1.100000e+00; 1.096627e+00; 1.621755e+01; 1.626844e+01; 2.930000e+02; 2.930007e+02; 1.308107e+00; 1.304092e+00; 1.666166e-01; 1.666265e-01
1.809472e+00; 1.100000e+00; 1.096627e+00; 1.621758e+01; 1.626844e+01; 2.930000e+02; 2.930006e+02; 1.308107e+00; 1.304093e+00; 1.666169e-01; 1.666265e-01
1.810069e+00; 1.100000e+00; 1.096627e+00; 1.621760e+01; 1.626843e+01; 2.930000e+02; 2.930004e+02; 1.308107e+00; 1.304093e+00; 1.666171e-01; 1.666266e-01
1.810667e+00; 1.100000e+00; 1.096626e+00; 1.621762e+01; 1.626843e+01; 2.930000e+02; 2.930002e+02; 1.308107e+00; 1.304094e+00; 1.666173e-01; 1.666266e-01
1.811264e+00; 1.100000e+00; 1.096626e+00; 1.621764e+01; 1.626843e+01; 2.930000e+02; 2.930001e+02; 1.308107e+00; 1.304094e+00; 1.666175e-01; 1.666267e-01
1.811861e+00; 1.100000e+00; 1.096626e+00; 1.621766e+01; 1.626842e+01; 2.930000e+02; 2.929999e+02; 1.308107e+00; 1.304095e+00; 1.666177e-01; 1.666267e-01
1.812458e+00; 1.100000e+00; 1.096626e+00; 1.621767e+01; 1.626842e+01; 2.930000e+02; 2.929998e+02; 1.308107e+00; 1.304096e+00; 1.666179e-01; 1.666267e-01
1.813056e+00; 1.100000e+00; 1.096626e+00; 1.621768e+01; 1.626842e+01; 2.930000e+02; 2.929996e+02; 1.308107e+00; 1.304096e+00; 1.666180e-01; 1.666268e-01
1.813653e+00; 1.100000e+00; 1.096626e+00; 1.621769e+01; 1.626842e+01; 2.930000e+02; 2.929994e+02; 1.308107e+00; 1.304097e+00; 1.666181e-01; 1.666269e-01
1.814250e+00; 1.100000e+00; 1.096626e+00; 1.621770e+01; 1.626841e+01; 2.930000e+02; 2.929992e+02; 1.308107e+00; 1.304097e+00; 1.666181e-01; 1.666269e-01
1.814847e+00; 1.100000e+00; 1.096626e+00; 1.621770e+01; 1.626841e+01; 2.930000e+02; 2.929991e+02; 1.308107e+00; 1.304098e+00; 1.666181e-01; 1.666270e-01
1.815445e+00; 1.100000e+00; 1.096625e+00; 1.621770e+01; 1.626841e+01; 2.930000e+02; 2.929989e+02; 1.308107e+00; 1.304099e+00; 1.666181e-01; 1.666270e-01
1.816042e+00; 1.100000e+00; 1.096625e+00; 1.621769e+01; 1.626841e+01; 2.930000e+02; 2.929987e+02; 1.308107e+00; 1.304099e+00; 1.666181e-01; 1.666271e-01
1.816639e+00; 1.100000e+00; 1.096625e+00; 1.621769e+01; 1.626841e+01; 2.930000e+02; 2.929986e+02; 1.308107e+00; 1.304100e+00; 1.666180e-01; 1.666271e-01
1.817236e+00; 1.100000e+00; 1.096625e+00; 1.621768e+01; 1.626841e+01; 2.930000e+02; 2.929984e+02; 1.308107e+00; 1.304100e+00; 1.666179e-01; 1.666272e-01
1.817834e+00; 1.100000e+00; 1.096625e+00; 1.621767e+01; 1.626841e+01; 2.930000e+02; 2.929982e+02; 1.308107e+00; 1.304101e+00; 1.666178e-01; 1.666273e-01
1.818431e+00; 1.100000e+00; 1.096625e+00; 1.621765e+01; 1.626841e+01; 2.930000e+02; 2.929981e+02; 1.308107e+00; 1.304102e+00; 1.666177e-01; 1.666273e-01
1.819028e+00; 1.100000e+00; 1.096625e+00; 1.621764e+01; 1.626840e+01; 2.930000e+02; 2.929979e+02; 1.308107e+00; 1.304102e+00; 1.666175e-01; 1.666274e-01
1.819625e+00; 1.100000e+00; 1.096625e+00; 1.621762e+01; 1.626840e+01; 2.930000e+02; 2.929978e+02; 1.308107e+00; 1.304103e+00; 1.666174e-01; 1.666275e-01
1.820223e+00; 1.100000e+00; 1.096625e+00; 1.621761e+01; 1.626840e+01; 2.930000e+02; 2.929976e+02; 1.308107e+00; 1.304103e+00; 1.666172e-01; 1.666276e-01
1.820820e+00; 1.100000e+00; 1.096624e+00; 1.621759e+01; 1.626840e+01; 2.930000e+02; 2.929974e+02; 1.308107e+00; 1.304104e+00; 1.666170e-01; 1.666276e-01
1.821417e+00; 1.100000e+00; 1.096624e+00; 1.621757e+01; 1.626840e+01; 2.930000e+02; 2.929973e+02; 1.308107e+00; 1.304105e+00; 1.666168e-01; 1.666277e-01
1.822014e+00; 1.100000e+00; 1.096624e+00; 1.621755e+01; 1.626840e+01; 2.930000e+02; 2.929971e+02; 1.308107e+00; 1.304105e+00; 1.666166e-01; 1.666278e-01
1.822612e+00; 1.100000e+00; 1.096624e+00; 1.621753e+01; 1.626841e+01; 2.930000e+02; 2.929970e+02; 1.308107e+00; 1.304106e+00; 1.666164e-01; 1.666279e-01
1.823209e+00; 1.100000e+00; 1.096624e+00; 1.621752e+01; 1.626841e+01; 2.930000e+02; 2.929968e+02; 1.308107e+00; 1.304106e+00; 1.666163e-01; 1.666280e-01
1.823806e+00; 1.100000e+00; 1.096624e+00; 1.621750e+01; 1.626841e+01; 2.930000e+02; 2.929967e+02; 1.308107e+00; 1.304107e+00; 1.666161e-01; 1.666281e-01
1.824403e+00; 1.100000e+00; 1.096624e+00; 1.621749e+01; 1.626841e+01; 2.930000e+02; 2.929965e+02; 1.308107e+00; 1.304108e+00; 1.666160e-01; 1.666281e-01
1.825001e+00; 1.100000e+00; 1.096624e+00; 1.621747e+01; 1.626841e+01; 2.930000e+02; 2.929964e+02; 1.308107e+00; 1.304108e+00; 1.666158e-01; 1.666282e-01
1.825598e+00; 1.100000e+00; 1.096624e+00; 1.621746e+01; 1.626841e+01; 2.930000e+02; 2.929963e+02; 1.308107e+00; 1.304109e+00; 1.666157e-01; 1.666283e-01
1.826195e+00; 1.100000e+00; 1.096624e+00; 1.621745e+01; 1.626841e+01; 2.930000e+02; 2.929961e+02; 1.308107e+00; 1.304109e+00; 1.666156e-01; 1.666284e-01
1.826792e+00; 1.100000e+00; 1.096624e+00; 1.621744e+01; 1.626842e+01; 2.930000e+02; 2.929960e+02; 1.308107e+00; 1.304110e+00; 1.666155e-01; 1.666285e-01
1.827390e+00; 1.100000e+00; 1.096624e+00; 1.621743e+01; 1.626842e+01; 2.930000e+02; 2.929959e+02; 1.308107e+00; 1.304110e+00; 1.666154e-01; 1.666286e-01
1.827987e+00; 1.100000e+00; 1.096624e+00; 1.621743e+01; 1.626842e+01; 2.930000e+02; 2.929958e+02; 1.308107e+00; 1.304111e+00; 1.666153e-01; 1.666287e-01
1.828584e+00; 1.100000e+00; 1.096624e+00; 1.621742e+01; 1.626842e+01; 2.930000e+02; 2.929956e+02; 1.308107e+00; 1.304112e+00; 1.666153e-01; 1.666288e-01
1.829181e+00; 1.100000e+00; 1.096624e+00; 1.621742e+01; 1.626843e+01; 2.930000e+02; 2.929955e+02; 1.308107e+00; 1.304112e+00; 1.666152e-01; 1.666289e-01
1.829779e+00; 1.100000e+00; 1.096624e+00; 1.621741e+01; 1.626843e+01; 2.930000e+02; 2.929954e+02; 1.308107e+00; 1.304113e+00; 1.666152e-01; 1.666290e-01
1.830376e+00; 1.100000e+00; 1.096624e+00; 1.621741e+01; 1.626843e+01; 2.930000e+02; 2.929953e+02; 1.308107e+00; 1.304113e+00; 1.666152e-01; 1.666291e-01
1.830973e+00; 1.100000e+00; 1.096624e+00; 1.621741e+01; 1.626844e+01; 2.930000e+02; 2.929952e+02; 1.308107e+00; 1.304114e+00; 1.666152e-01; 1.666292e-01
1.831570e+00; 1.100000e+00; 1.096625e+00; 1.621741e+01; 1.626844e+01; 2.930000e+02; 2.929951e+02; 1.308107e+00; 1.304114e+00; 1.666152e-01; 1.666293e-01
1.832168e+00; 1.100000e+00; 1.096625e+00; 1.621741e+01; 1.626844e+01; 2.930000e+02; 2.929950e+02; 1.308107e+00; 1.304115e+00; 1.666152e-01; 1.666294e-01
1.832765e+00; 1.100000e+00; 1.096625e+00; 1.621742e+01; 1.626844e+01; 2.930000e+02; 2.929949e+02; 1.308107e+00; 1.304116e+00; 1.666152e-01; 1.666295e-01
1.833362e+00; 1.100000e+00; 1.096625e+00; 1.621742e+01; 1.626845e+01; 2.930000e+02; 2.929948e+02; 1.308107e+00; 1.304116e+00; 1.666153e-01; 1.666296e-01
1.833959e+00; 1.100000e+00; 1.096625e+00; 1.621742e+01; 1.626845e+01; 2.930000e+02; 2.929947e+02; 1.308107e+00; 1.304117e+00; 1.666153e-01; 1.666297e-01
1.834557e+00; 1.100000e+00; 1.096625e+00; 1.621743e+01; 1.626845e+01; 2.930000e+02; 2.929946e+02; 1.308107e+00; 1.304117e+00; 1.666154e-01; 1.666298e-01
1.835154e+00; 1.100000e+00; 1.096625e+00; 1.621743e+01; 1.626845e+01; 2.930000e+02; 2.929945e+02; 1.308107e+00; 1.304118e+00; 1.666154e-01; 1.666299e-01
1.835751e+00; 1.100000e+00; 1.096625e+00; 1.621744e+01; 1.626846e+01; 2.930000e+02; 2.929944e+02; 1.308107e+00; 1.304118e+00; 1.666155e-01; 1.666300e-01
1.836348e+00; 1.100000e+00; 1.096625e+00; 1.621745e+01; 1.626846e+01; 2.930000e+02; 2.929944e+02; 1.308107e+00; 1.304119e+00; 1.666156e-01; 1.666301e-01
1.836946e+00; 1.100000e+00; 1.096625e+00; 1.621746e+01; 1.626846e+01; 2.930000e+02; 2.929943e+02; 1.308107e+00; 1.304119e+00; 1.666157e-01; 1.666302e-01
1.837543e+00; 1.100000e+00; 1.096626e+00; 1.621747e+01; 1.626846e+01; 2.930000e+02; 2.929942e+02; 1.308107e+00; 1.304120e+00; 1.666158e-01; 1.666302e-01
1.838140e+00; 1.100000e+00; 1.096626e+00; 1.621748e+01; 1.626846e+01; 2.930000e+02; 2.929941e+02; 1.308107e+00; 1.304120e+00; 1.666159e-01; 1.666303e-01
1.838737e+00; 1.100000e+00; 1.096626e+00; 1.621749e+01; 1.626846e+01; 2.930000e+02; 2.929940e+02; 1.308107e+00; 1.304121e+00; 1.666160e-01; 1.666304e-01
1.839335e+00; 1.100000e+00; 1.096626e+00; 1.621751e+01; 1.626846e+01; 2.930000e+02; 2.929939e+02; 1.308107e+00; 1.304121e+00; 1.666162e-01; 1.666304e-01
1.839932e+00; 1.100000e+00; 1.096626e+00; 1.621752e+01; 1.626846e+01; 2.930000e+02; 2.929938e+02; 1.308107e+00; 1.304122e+00; 1.666163e-01; 1.666305e-01
1.840529e+00; 1.100000e+00; 1.096626e+00; 1.621754e+01; 1.626846e+01; 2.930000e+02; 2.929937e+02; 1.308107e+00; 1.304122e+00; 1.666165e-01; 1.666305e-01
1.841126e+00; 1.100000e+00; 1.096626e+00; 1.621756e+01; 1.626846e+01; 2.930000e+02; 2.929936e+02; 1.308107e+00; 1.304123e+00; 1.666167e-01; 1.666306e-01
1.841724e+00; 1.100000e+00; 1.096626e+00; 1.621758e+01; 1.626846e+01; 2.930000e+02; 2.929936e+02; 1.308107e+00; 1.304123e+00; 1.666169e-01; 1.666306e-01
1.842321e+00; 1.100000e+00; 1.096626e+00; 1.621760e+01; 1.626846e+01; 2.930000e+02; 2.929935e+02; 1.308107e+00; 1.304123e+00; 1.666171e-01; 1.666307e-01
1.842918e+00; 1.100000e+00; 1.096626e+00; 1.621762e+01; 1.626846e+01; 2.930000e+02; 2.929934e+02; 1.308107e+00; 1.304124e+00; 1.666173e-01; 1.666307e-01
1.843515e+00; 1.100000e+00; 1.096626e+00; 1.621764e+01; 1.626845e+01; 2.930000e+02; 2.929933e+02; 1.308107e+00; 1.304124e+00; 1.666175e-01; 1.666307e-01
1.844113e+00; 1.100000e+00; 1.096626e+00; 1.621766e+01; 1.626845e+01; 2.930000e+02; 2.929932e+02; 1.308107e+00; 1.304125e+00; 1.666177e-01; 1.666308e-01
1.844710e+00; 1.100000e+00; 1.096626e+00; 1.621768e+01; 1.626845e+01; 2.930000e+02; 2.929931e+02; 1.308107e+00; 1.304125e+00; 1.666180e-01; 1.666308e-01
1.845307e+00; 1.100000e+00; 1.096626e+00; 1.621771e+01; 1.626845e+01; 2.930000e+02; 2.929930e+02; 1.308107e+00; 1.304125e+00; 1.666182e-01; 1.666308e-01
1.845904e+00; 1.100000e+00; 1.096626e+00; 1.621773e+01; 1.626845e+01; 2.930000e+02; 2.929930e+02; 1.308107e+00; 1.304126e+00; 1.666185e-01; 1.666308e-01
1.846502e+00; 1.100000e+00; 1.096626e+00; 1.621775e+01; 1.626844e+01; 2.930000e+02; 2.929929e+02; 1.308107e+00; 1.304126e+00; 1.666187e-01; 1.666308e-01
1.847099e+00; 1.100000e+00; 1.096626e+00; 1.621778e+01; 1.626844e+01; 2.930000e+02; 2.929928e+02; 1.308107e+00; 1.304126e+00; 1.666189e-01; 1.666309e-01
1.847696e+00; 1.100000e+00; 1.096626e+00; 1.621780e+01; 1.626844e+01; 2.930000e+02; 2.929927e+02; 1.308107e+00; 1.304126e+00; 1.666192e-01; 1.666309e-01
1.848293e+00; 1.100000e+00; 1.096626e+00; 1.621782e+01; 1.626844e+01; 2.930000e+02; 2.929926e+02; 1.308107e+00; 1.304127e+00; 1.666194e-01; 1.666309e-01
1.848891e+00; 1.100000e+00; 1.096625e+00; 1.621784e+01; 1.626844e+01; 2.930000e+02; 2.929926e+02; 1.308107e+00; 1.304127e+00; 1.666196e-01; 1.666309e-01
1.849488e+00; 1.100000e+00; 1.096625e+00; 1.621786e+01; 1.626844e+01; 2.930000e+02; 2.929925e+02; 1.308107e+00; 1.304127e+00; 1.666198e-01; 1.666309e-01
1.850085e+00; 1.100000e+00; 1.096625e+00; 1.621788e+01; 1.626844e+01; 2.930000e+02; 2.929924e+02; 1.308107e+00; 1.304127e+00; 1.666200e-01; 1.666309e-01
1.850682e+00; 1.100000e+00; 1.096625e+00; 1.621790e+01; 1.626843e+01; 2.930000e+02; 2.929924e+02; 1.308107e+00; 1.304127e+00; 1.666202e-01; 1.666309e-01
1.851280e+00; 1.100000e+00; 1.096625e+00; 1.621792e+01; 1.626843e+01; 2.930000e+02; 2.929923e+02; 1.308107e+00; 1.304127e+00; 1.666204e-01; 1.666309e-01
