t (s);p(0) (bar); p(L) (bar);v(0) m/s; v(L) (m/s);T(0) (C); T(L) (C);rho(0) (kg/m3); rho(L) (kg/m3);mp(0) (kg/s), mp(L) (kg/s)
1.615365e+00; 1.096624e+00; 1.000000e+00; 5.900546e+01; 6.482435e+01; 2.930020e+02; 2.928573e+02; 1.304083e+00; 1.189767e+00; 1.510871e-01; 1.514363e-01
1.615963e+00; 1.096624e+00; 1.000000e+00; 5.900546e+01; 6.482441e+01; 2.930021e+02; 2.928574e+02; 1.304083e+00; 1.189767e+00; 1.510870e-01; 1.514364e-01
1.616560e+00; 1.096624e+00; 1.000000e+00; 5.900547e+01; 6.482448e+01; 2.930022e+02; 2.928576e+02; 1.304082e+00; 1.189766e+00; 1.510870e-01; 1.514365e-01
1.617157e+00; 1.096624e+00; 1.000000e+00; 5.900548e+01; 6.482456e+01; 2.930022e+02; 2.928577e+02; 1.304082e+00; 1.189766e+00; 1.510870e-01; 1.514366e-01
1.617754e+00; 1.096624e+00; 1.000000e+00; 5.900548e+01; 6.482464e+01; 2.930023e+02; 2.928578e+02; 1.304082e+00; 1.189765e+00; 1.510870e-01; 1.514368e-01
1.618352e+00; 1.096624e+00; 1.000000e+00; 5.900549e+01; 6.482472e+01; 2.930024e+02; 2.928579e+02; 1.304081e+00; 1.189765e+00; 1.510870e-01; 1.514369e-01
1.618949e+00; 1.096624e+00; 1.000000e+00; 5.900550e+01; 6.482481e+01; 2.930024e+02; 2.928580e+02; 1.304081e+00; 1.189764e+00; 1.510870e-01; 1.514370e-01
1.619546e+00; 1.096624e+00; 1.000000e+00; 5.900551e+01; 6.482490e+01; 2.930025e+02; 2.928581e+02; 1.304081e+00; 1.189764e+00; 1.510869e-01; 1.514372e-01
1.620143e+00; 1.096624e+00; 1.000000e+00; 5.900552e+01; 6.482499e+01; 2.930026e+02; 2.928582e+02; 1.304080e+00; 1.189764e+00; 1.510869e-01; 1.514374e-01
1.620741e+00; 1.096624e+00; 1.000000e+00; 5.900553e+01; 6.482508e+01; 2.930027e+02; 2.928583e+02; 1.304080e+00; 1.189763e+00; 1.510869e-01; 1.514375e-01
1.621338e+00; 1.096624e+00; 1.000000e+00; 5.900554e+01; 6.482517e+01; 2.930028e+02; 2.928584e+02; 1.304080e+00; 1.189763e+00; 1.510869e-01; 1.514377e-01
1.621935e+00; 1.096624e+00; 1.000000e+00; 5.900554e+01; 6.482525e+01; 2.930028e+02; 2.928584e+02; 1.304080e+00; 1.189763e+00; 1.510869e-01; 1.514379e-01
1.622532e+00; 1.096624e+00; 1.000000e+00; 5.900555e+01; 6.482534e+01; 2.930029e+02; 2.928585e+02; 1.304079e+00; 1.189762e+00; 1.510869e-01; 1.514380e-01
1.623130e+00; 1.096624e+00; 1.000000e+00; 5.900556e+01; 6.482542e+01; 2.930030e+02; 2.928586e+02; 1.304079e+00; 1.189762e+00; 1.510869e-01; 1.514382e-01
1.623727e+00; 1.096625e+00; 1.000000e+00; 5.900557e+01; 6.482550e+01; 2.930031e+02; 2.928586e+02; 1.304079e+00; 1.189762e+00; 1.510869e-01; 1.514383e-01
1.624324e+00; 1.096625e+00; 1.000000e+00; 5.900557e+01; 6.482556e+01; 2.930032e+02; 2.928586e+02; 1.304079e+00; 1.189762e+00; 1.510869e-01; 1.514385e-01
1.624921e+00; 1.096625e+00; 1.000000e+00; 5.900558e+01; 6.482563e+01; 2.930032e+02; 2.928587e+02; 1.304079e+00; 1.189762e+00; 1.510869e-01; 1.514386e-01
1.625518e+00; 1.096625e+00; 1.000000e+00; 5.900559e+01; 6.482568e+01; 2.930033e+02; 2.928587e+02; 1.304078e+00; 1.189762e+00; 1.510869e-01; 1.514387e-01
1.626116e+00; 1.096625e+00; 1.000000e+00; 5.900560e+01; 6.482573e+01; 2.930034e+02; 2.928587e+02; 1.304078e+00; 1.189762e+00; 1.510869e-01; 1.514388e-01
1.626713e+00; 1.096625e+00; 1.000000e+00; 5.900561e+01; 6.482577e+01; 2.930035e+02; 2.928587e+02; 1.304078e+00; 1.189762e+00; 1.510869e-01; 1.514389e-01
1.627310e+00; 1.096625e+00; 1.000000e+00; 5.900562e+01; 6.482580e+01; 2.930035e+02; 2.928587e+02; 1.304078e+00; 1.189762e+00; 1.510869e-01; 1.514390e-01
1.627907e+00; 1.096625e+00; 1.000000e+00; 5.900563e+01; 6.482582e+01; 2.930036e+02; 2.928587e+02; 1.304078e+00; 1.189762e+00; 1.510869e-01; 1.514391e-01
1.628505e+00; 1.096626e+00; 1.000000e+00; 5.900564e+01; 6.482583e+01; 2.930037e+02; 2.928587e+02; 1.304078e+00; 1.189762e+00; 1.510869e-01; 1.514391e-01
1.629102e+00; 1.096626e+00; 1.000000e+00; 5.900565e+01; 6.482584e+01; 2.930038e+02; 2.928587e+02; 1.304077e+00; 1.189762e+00; 1.510869e-01; 1.514391e-01
1.629699e+00; 1.096626e+00; 1.000000e+00; 5.900566e+01; 6.482583e+01; 2.930038e+02; 2.928586e+02; 1.304077e+00; 1.189762e+00; 1.510869e-01; 1.514391e-01
1.630296e+00; 1.096626e+00; 1.000000e+00; 5.900567e+01; 6.482582e+01; 2.930039e+02; 2.928586e+02; 1.304077e+00; 1.189762e+00; 1.510870e-01; 1.514391e-01
1.630894e+00; 1.096626e+00; 1.000000e+00; 5.900568e+01; 6.482581e+01; 2.930040e+02; 2.928585e+02; 1.304077e+00; 1.189762e+00; 1.510870e-01; 1.514391e-01
1.631491e+00; 1.096627e+00; 1.000000e+00; 5.900570e+01; 6.482578e+01; 2.930040e+02; 2.928585e+02; 1.304077e+00; 1.189763e+00; 1.510870e-01; 1.514391e-01
1.632088e+00; 1.096627e+00; 1.000000e+00; 5.900571e+01; 6.482575e+01; 2.930041e+02; 2.928584e+02; 1.304077e+00; 1.189763e+00; 1.510870e-01; 1.514390e-01
1.632685e+00; 1.096627e+00; 1.000000e+00; 5.900572e+01; 6.482572e+01; 2.930042e+02; 2.928583e+02; 1.304077e+00; 1.189763e+00; 1.510871e-01; 1.514390e-01
1.633283e+00; 1.096627e+00; 1.000000e+00; 5.900573e+01; 6.482569e+01; 2.930042e+02; 2.928583e+02; 1.304077e+00; 1.189763e+00; 1.510871e-01; 1.514390e-01
1.633880e+00; 1.096628e+00; 1.000000e+00; 5.900574e+01; 6.482565e+01; 2.930043e+02; 2.928582e+02; 1.304077e+00; 1.189764e+00; 1.510871e-01; 1.514389e-01
1.634477e+00; 1.096628e+00; 1.000000e+00; 5.900575e+01; 6.482562e+01; 2.930044e+02; 2.928581e+02; 1.304077e+00; 1.189764e+00; 1.510872e-01; 1.514389e-01
1.635074e+00; 1.096628e+00; 1.000000e+00; 5.900576e+01; 6.482558e+01; 2.930044e+02; 2.928580e+02; 1.304077e+00; 1.189764e+00; 1.510872e-01; 1.514388e-01
1.635672e+00; 1.096629e+00; 1.000000e+00; 5.900577e+01; 6.482555e+01; 2.930045e+02; 2.928579e+02; 1.304078e+00; 1.189765e+00; 1.510872e-01; 1.514388e-01
1.636269e+00; 1.096629e+00; 1.000000e+00; 5.900577e+01; 6.482551e+01; 2.930045e+02; 2.928578e+02; 1.304078e+00; 1.189765e+00; 1.510873e-01; 1.514388e-01
1.636866e+00; 1.096629e+00; 1.000000e+00; 5.900578e+01; 6.482549e+01; 2.930046e+02; 2.928577e+02; 1.304078e+00; 1.189766e+00; 1.510873e-01; 1.514388e-01
1.637463e+00; 1.096629e+00; 1.000000e+00; 5.900578e+01; 6.482546e+01; 2.930046e+02; 2.928576e+02; 1.304078e+00; 1.189766e+00; 1.510873e-01; 1.514388e-01
1.638061e+00; 1.096630e+00; 1.000000e+00; 5.900579e+01; 6.482544e+01; 2.930047e+02; 2.928575e+02; 1.304078e+00; 1.189767e+00; 1.510873e-01; 1.514388e-01
1.638658e+00; 1.096630e+00; 1.000000e+00; 5.900579e+01; 6.482543e+01; 2.930047e+02; 2.928574e+02; 1.304078e+00; 1.189767e+00; 1.510873e-01; 1.514388e-01
1.639255e+00; 1.096630e+00; 1.000000e+00; 5.900579e+01; 6.482541e+01; 2.930047e+02; 2.928573e+02; 1.304078e+00; 1.189767e+00; 1.510874e-01; 1.514388e-01
1.639852e+00; 1.096630e+00; 1.000000e+00; 5.900579e+01; 6.482541e+01; 2.930048e+02; 2.928572e+02; 1.304078e+00; 1.189768e+00; 1.510874e-01; 1.514389e-01
1.640450e+00; 1.096631e+00; 1.000000e+00; 5.900579e+01; 6.482540e+01; 2.930048e+02; 2.928571e+02; 1.304079e+00; 1.189768e+00; 1.510874e-01; 1.514389e-01
1.641047e+00; 1.096631e+00; 1.000000e+00; 5.900578e+01; 6.482541e+01; 2.930048e+02; 2.928570e+02; 1.304079e+00; 1.189769e+00; 1.510874e-01; 1.514390e-01
1.641644e+00; 1.096631e+00; 1.000000e+00; 5.900578e+01; 6.482541e+01; 2.930048e+02; 2.928569e+02; 1.304079e+00; 1.189769e+00; 1.510874e-01; 1.514390e-01
1.642241e+00; 1.096631e+00; 1.000000e+00; 5.900578e+01; 6.482542e+01; 2.930048e+02; 2.928568e+02; 1.304079e+00; 1.189770e+00; 1.510874e-01; 1.514391e-01
1.642839e+00; 1.096631e+00; 1.000000e+00; 5.900577e+01; 6.482543e+01; 2.930048e+02; 2.928567e+02; 1.304079e+00; 1.189770e+00; 1.510874e-01; 1.514392e-01
1.643436e+00; 1.096631e+00; 1.000000e+00; 5.900576e+01; 6.482545e+01; 2.930048e+02; 2.928566e+02; 1.304080e+00; 1.189770e+00; 1.510875e-01; 1.514393e-01
1.644033e+00; 1.096632e+00; 1.000000e+00; 5.900575e+01; 6.482547e+01; 2.930048e+02; 2.928565e+02; 1.304080e+00; 1.189771e+00; 1.510875e-01; 1.514394e-01
1.644630e+00; 1.096632e+00; 1.000000e+00; 5.900574e+01; 6.482548e+01; 2.930047e+02; 2.928564e+02; 1.304080e+00; 1.189771e+00; 1.510875e-01; 1.514395e-01
1.645228e+00; 1.096632e+00; 1.000000e+00; 5.900573e+01; 6.482550e+01; 2.930047e+02; 2.928563e+02; 1.304080e+00; 1.189772e+00; 1.510875e-01; 1.514396e-01
1.645825e+00; 1.096632e+00; 1.000000e+00; 5.900572e+01; 6.482552e+01; 2.930047e+02; 2.928562e+02; 1.304081e+00; 1.189772e+00; 1.510875e-01; 1.514397e-01
1.646422e+00; 1.096632e+00; 1.000000e+00; 5.900571e+01; 6.482555e+01; 2.930046e+02; 2.928561e+02; 1.304081e+00; 1.189772e+00; 1.510875e-01; 1.514398e-01
1.647019e+00; 1.096632e+00; 1.000000e+00; 5.900569e+01; 6.482557e+01; 2.930045e+02; 2.928560e+02; 1.304081e+00; 1.189773e+00; 1.510875e-01; 1.514399e-01
1.647617e+00; 1.096632e+00; 1.000000e+00; 5.900568e+01; 6.482560e+01; 2.930045e+02; 2.928559e+02; 1.304081e+00; 1.189773e+00; 1.510874e-01; 1.514400e-01
1.648214e+00; 1.096632e+00; 1.000000e+00; 5.900566e+01; 6.482562e+01; 2.930044e+02; 2.928558e+02; 1.304082e+00; 1.189774e+00; 1.510874e-01; 1.514401e-01
1.648811e+00; 1.096632e+00; 1.000000e+00; 5.900564e+01; 6.482565e+01; 2.930043e+02; 2.928557e+02; 1.304082e+00; 1.189774e+00; 1.510874e-01; 1.514402e-01
1.649408e+00; 1.096632e+00; 1.000000e+00; 5.900562e+01; 6.482568e+01; 2.930042e+02; 2.928556e+02; 1.304082e+00; 1.189774e+00; 1.510874e-01; 1.514403e-01
1.650005e+00; 1.096632e+00; 1.000000e+00; 5.900560e+01; 6.482571e+01; 2.930041e+02; 2.928555e+02; 1.304083e+00; 1.189775e+00; 1.510874e-01; 1.514405e-01
1.650603e+00; 1.096631e+00; 1.000000e+00; 5.900558e+01; 6.482574e+01; 2.930040e+02; 2.928554e+02; 1.304083e+00; 1.189775e+00; 1.510874e-01; 1.514406e-01
1.651200e+00; 1.096631e+00; 1.000000e+00; 5.900555e+01; 6.482578e+01; 2.930039e+02; 2.928553e+02; 1.304083e+00; 1.189776e+00; 1.510873e-01; 1.514407e-01
1.651797e+00; 1.096631e+00; 1.000000e+00; 5.900553e+01; 6.482582e+01; 2.930038e+02; 2.928552e+02; 1.304083e+00; 1.189776e+00; 1.510873e-01; 1.514409e-01
1.652394e+00; 1.096631e+00; 1.000000e+00; 5.900550e+01; 6.482586e+01; 2.930037e+02; 2.928551e+02; 1.304084e+00; 1.189776e+00; 1.510873e-01; 1.514410e-01
1.652992e+00; 1.096631e+00; 1.000000e+00; 5.900548e+01; 6.482590e+01; 2.930036e+02; 2.928550e+02; 1.304084e+00; 1.189777e+00; 1.510873e-01; 1.514412e-01
1.653589e+00; 1.096631e+00; 1.000000e+00; 5.900546e+01; 6.482595e+01; 2.930034e+02; 2.928548e+02; 1.304084e+00; 1.189777e+00; 1.510872e-01; 1.514414e-01
1.654186e+00; 1.096630e+00; 1.000000e+00; 5.900543e+01; 6.482600e+01; 2.930033e+02; 2.928547e+02; 1.304085e+00; 1.189778e+00; 1.510872e-01; 1.514415e-01
1.654783e+00; 1.096630e+00; 1.000000e+00; 5.900541e+01; 6.482605e+01; 2.930031e+02; 2.928546e+02; 1.304085e+00; 1.189778e+00; 1.510872e-01; 1.514417e-01
1.655381e+00; 1.096630e+00; 1.000000e+00; 5.900539e+01; 6.482611e+01; 2.930030e+02; 2.928545e+02; 1.304086e+00; 1.189779e+00; 1.510872e-01; 1.514419e-01
1.655978e+00; 1.096629e+00; 1.000000e+00; 5.900536e+01; 6.482616e+01; 2.930028e+02; 2.928543e+02; 1.304086e+00; 1.189779e+00; 1.510872e-01; 1.514421e-01
1.656575e+00; 1.096629e+00; 1.000000e+00; 5.900534e+01; 6.482622e+01; 2.930027e+02; 2.928542e+02; 1.304086e+00; 1.189780e+00; 1.510872e-01; 1.514423e-01
1.657172e+00; 1.096629e+00; 1.000000e+00; 5.900532e+01; 6.482628e+01; 2.930025e+02; 2.928540e+02; 1.304087e+00; 1.189781e+00; 1.510872e-01; 1.514425e-01
1.657770e+00; 1.096629e+00; 1.000000e+00; 5.900531e+01; 6.482634e+01; 2.930023e+02; 2.928539e+02; 1.304087e+00; 1.189781e+00; 1.510872e-01; 1.514428e-01
1.658367e+00; 1.096628e+00; 1.000000e+00; 5.900529e+01; 6.482640e+01; 2.930022e+02; 2.928537e+02; 1.304088e+00; 1.189782e+00; 1.510872e-01; 1.514430e-01
1.658964e+00; 1.096628e+00; 1.000000e+00; 5.900528e+01; 6.482646e+01; 2.930020e+02; 2.928536e+02; 1.304088e+00; 1.189783e+00; 1.510872e-01; 1.514432e-01
1.659561e+00; 1.096628e+00; 1.000000e+00; 5.900527e+01; 6.482651e+01; 2.930018e+02; 2.928534e+02; 1.304088e+00; 1.189783e+00; 1.510872e-01; 1.514434e-01
1.660159e+00; 1.096628e+00; 1.000000e+00; 5.900526e+01; 6.482657e+01; 2.930017e+02; 2.928532e+02; 1.304089e+00; 1.189784e+00; 1.510872e-01; 1.514437e-01
1.660756e+00; 1.096627e+00; 1.000000e+00; 5.900525e+01; 6.482663e+01; 2.930015e+02; 2.928530e+02; 1.304089e+00; 1.189785e+00; 1.510873e-01; 1.514439e-01
1.661353e+00; 1.096627e+00; 1.000000e+00; 5.900525e+01; 6.482668e+01; 2.930014e+02; 2.928528e+02; 1.304090e+00; 1.189786e+00; 1.510873e-01; 1.514441e-01
1.661950e+00; 1.096627e+00; 1.000000e+00; 5.900524e+01; 6.482673e+01; 2.930012e+02; 2.928526e+02; 1.304090e+00; 1.189786e+00; 1.510874e-01; 1.514443e-01
1.662548e+00; 1.096627e+00; 1.000000e+00; 5.900524e+01; 6.482678e+01; 2.930011e+02; 2.928524e+02; 1.304091e+00; 1.189787e+00; 1.510874e-01; 1.514446e-01
1.663145e+00; 1.096627e+00; 1.000000e+00; 5.900524e+01; 6.482683e+01; 2.930009e+02; 2.928522e+02; 1.304091e+00; 1.189788e+00; 1.510875e-01; 1.514448e-01
1.663742e+00; 1.096627e+00; 1.000000e+00; 5.900525e+01; 6.482687e+01; 2.930008e+02; 2.928520e+02; 1.304092e+00; 1.189789e+00; 1.510875e-01; 1.514450e-01
1.664339e+00; 1.096627e+00; 1.000000e+00; 5.900525e+01; 6.482691e+01; 2.930007e+02; 2.928517e+02; 1.304092e+00; 1.189790e+00; 1.510876e-01; 1.514452e-01
1.664937e+00; 1.096627e+00; 1.000000e+00; 5.900526e+01; 6.482695e+01; 2.930005e+02; 2.928515e+02; 1.304093e+00; 1.189791e+00; 1.510877e-01; 1.514454e-01
1.665534e+00; 1.096627e+00; 1.000000e+00; 5.900527e+01; 6.482698e+01; 2.930004e+02; 2.928513e+02; 1.304093e+00; 1.189792e+00; 1.510878e-01; 1.514456e-01
1.666131e+00; 1.096627e+00; 1.000000e+00; 5.900528e+01; 6.482701e+01; 2.930003e+02; 2.928510e+02; 1.304094e+00; 1.189793e+00; 1.510879e-01; 1.514458e-01
1.666728e+00; 1.096627e+00; 1.000000e+00; 5.900528e+01; 6.482703e+01; 2.930002e+02; 2.928508e+02; 1.304094e+00; 1.189794e+00; 1.510879e-01; 1.514460e-01
1.667326e+00; 1.096627e+00; 1.000000e+00; 5.900529e+01; 6.482705e+01; 2.930001e+02; 2.928505e+02; 1.304095e+00; 1.189795e+00; 1.510880e-01; 1.514462e-01
1.667923e+00; 1.096627e+00; 1.000000e+00; 5.900530e+01; 6.482707e+01; 2.930000e+02; 2.928502e+02; 1.304095e+00; 1.189796e+00; 1.510881e-01; 1.514463e-01
1.668520e+00; 1.096627e+00; 1.000000e+00; 5.900531e+01; 6.482708e+01; 2.929999e+02; 2.928500e+02; 1.304096e+00; 1.189797e+00; 1.510882e-01; 1.514465e-01
1.669117e+00; 1.096627e+00; 1.000000e+00; 5.900532e+01; 6.482709e+01; 2.929998e+02; 2.928497e+02; 1.304096e+00; 1.189798e+00; 1.510883e-01; 1.514467e-01
1.669715e+00; 1.096627e+00; 1.000000e+00; 5.900533e+01; 6.482709e+01; 2.929997e+02; 2.928494e+02; 1.304097e+00; 1.189799e+00; 1.510884e-01; 1.514468e-01
1.670312e+00; 1.096627e+00; 1.000000e+00; 5.900533e+01; 6.482709e+01; 2.929996e+02; 2.928491e+02; 1.304098e+00; 1.189800e+00; 1.510884e-01; 1.514470e-01
1.670909e+00; 1.096627e+00; 1.000000e+00; 5.900534e+01; 6.482708e+01; 2.929995e+02; 2.928489e+02; 1.304098e+00; 1.189802e+00; 1.510885e-01; 1.514471e-01
1.671506e+00; 1.096627e+00; 1.000000e+00; 5.900534e+01; 6.482707e+01; 2.929994e+02; 2.928486e+02; 1.304099e+00; 1.189803e+00; 1.510886e-01; 1.514472e-01
1.672104e+00; 1.096627e+00; 1.000000e+00; 5.900534e+01; 6.482704e+01; 2.929993e+02; 2.928483e+02; 1.304099e+00; 1.189804e+00; 1.510886e-01; 1.514473e-01
1.672701e+00; 1.096628e+00; 1.000000e+00; 5.900534e+01; 6.482702e+01; 2.929992e+02; 2.928480e+02; 1.304100e+00; 1.189805e+00; 1.510887e-01; 1.514474e-01
1.673298e+00; 1.096628e+00; 1.000000e+00; 5.900534e+01; 6.482699e+01; 2.929991e+02; 2.928477e+02; 1.304100e+00; 1.189806e+00; 1.510888e-01; 1.514475e-01
1.673895e+00; 1.096628e+00; 1.000000e+00; 5.900534e+01; 6.482695e+01; 2.929990e+02; 2.928474e+02; 1.304101e+00; 1.189807e+00; 1.510888e-01; 1.514475e-01
1.674493e+00; 1.096628e+00; 1.000000e+00; 5.900533e+01; 6.482691e+01; 2.929989e+02; 2.928472e+02; 1.304101e+00; 1.189809e+00; 1.510889e-01; 1.514476e-01
1.675090e+00; 1.096628e+00; 1.000000e+00; 5.900533e+01; 6.482686e+01; 2.929988e+02; 2.928469e+02; 1.304102e+00; 1.189810e+00; 1.510889e-01; 1.514476e-01
1.675687e+00; 1.096628e+00; 1.000000e+00; 5.900532e+01; 6.482681e+01; 2.929987e+02; 2.928466e+02; 1.304102e+00; 1.189811e+00; 1.510890e-01; 1.514476e-01
1.676284e+00; 1.096628e+00; 1.000000e+00; 5.900531e+01; 6.482675e+01; 2.929986e+02; 2.928463e+02; 1.304103e+00; 1.189812e+00; 1.510890e-01; 1.514476e-01
1.676882e+00; 1.096628e+00; 1.000000e+00; 5.900530e+01; 6.482669e+01; 2.929984e+02; 2.928460e+02; 1.304104e+00; 1.189813e+00; 1.510891e-01; 1.514476e-01
1.677479e+00; 1.096628e+00; 1.000000e+00; 5.900529e+01; 6.482663e+01; 2.929983e+02; 2.928458e+02; 1.304104e+00; 1.189814e+00; 1.510891e-01; 1.514476e-01
1.678076e+00; 1.096628e+00; 1.000000e+00; 5.900529e+01; 6.482656e+01; 2.929982e+02; 2.928455e+02; 1.304105e+00; 1.189815e+00; 1.510892e-01; 1.514476e-01
1.678673e+00; 1.096628e+00; 1.000000e+00; 5.900528e+01; 6.482649e+01; 2.929980e+02; 2.928452e+02; 1.304105e+00; 1.189816e+00; 1.510892e-01; 1.514476e-01
1.679271e+00; 1.096628e+00; 1.000000e+00; 5.900527e+01; 6.482642e+01; 2.929979e+02; 2.928450e+02; 1.304106e+00; 1.189817e+00; 1.510892e-01; 1.514476e-01
1.679868e+00; 1.096628e+00; 1.000000e+00; 5.900526e+01; 6.482635e+01; 2.929977e+02; 2.928447e+02; 1.304107e+00; 1.189818e+00; 1.510893e-01; 1.514475e-01
1.680465e+00; 1.096628e+00; 1.000000e+00; 5.900525e+01; 6.482628e+01; 2.929976e+02; 2.928445e+02; 1.304107e+00; 1.189819e+00; 1.510893e-01; 1.514475e-01
1.681062e+00; 1.096628e+00; 1.000000e+00; 5.900524e+01; 6.482621e+01; 2.929974e+02; 2.928442e+02; 1.304108e+00; 1.189820e+00; 1.510894e-01; 1.514475e-01
1.681660e+00; 1.096628e+00; 1.000000e+00; 5.900523e+01; 6.482614e+01; 2.929973e+02; 2.928440e+02; 1.304108e+00; 1.189821e+00; 1.510894e-01; 1.514474e-01
1.682257e+00; 1.096628e+00; 1.000000e+00; 5.900522e+01; 6.482608e+01; 2.929971e+02; 2.928437e+02; 1.304109e+00; 1.189822e+00; 1.510895e-01; 1.514474e-01
1.682854e+00; 1.096627e+00; 1.000000e+00; 5.900521e+01; 6.482602e+01; 2.929970e+02; 2.928435e+02; 1.304110e+00; 1.189823e+00; 1.510895e-01; 1.514474e-01
1.683451e+00; 1.096627e+00; 1.000000e+00; 5.900520e+01; 6.482596e+01; 2.929968e+02; 2.928433e+02; 1.304110e+00; 1.189824e+00; 1.510896e-01; 1.514473e-01
1.684049e+00; 1.096627e+00; 1.000000e+00; 5.900519e+01; 6.482591e+01; 2.929966e+02; 2.928431e+02; 1.304111e+00; 1.189825e+00; 1.510896e-01; 1.514473e-01
1.684646e+00; 1.096627e+00; 1.000000e+00; 5.900518e+01; 6.482586e+01; 2.929965e+02; 2.928429e+02; 1.304111e+00; 1.189826e+00; 1.510897e-01; 1.514473e-01
1.685243e+00; 1.096627e+00; 1.000000e+00; 5.900517e+01; 6.482582e+01; 2.929963e+02; 2.928427e+02; 1.304112e+00; 1.189827e+00; 1.510897e-01; 1.514473e-01
1.685840e+00; 1.096627e+00; 1.000000e+00; 5.900516e+01; 6.482579e+01; 2.929961e+02; 2.928425e+02; 1.304113e+00; 1.189828e+00; 1.510898e-01; 1.514474e-01
1.686438e+00; 1.096627e+00; 1.000000e+00; 5.900515e+01; 6.482576e+01; 2.929960e+02; 2.928423e+02; 1.304113e+00; 1.189828e+00; 1.510898e-01; 1.514474e-01
1.687035e+00; 1.096627e+00; 1.000000e+00; 5.900514e+01; 6.482574e+01; 2.929958e+02; 2.928421e+02; 1.304114e+00; 1.189829e+00; 1.510898e-01; 1.514474e-01
1.687632e+00; 1.096627e+00; 1.000000e+00; 5.900513e+01; 6.482572e+01; 2.929956e+02; 2.928419e+02; 1.304114e+00; 1.189830e+00; 1.510899e-01; 1.514475e-01
1.688229e+00; 1.096626e+00; 1.000000e+00; 5.900512e+01; 6.482571e+01; 2.929955e+02; 2.928417e+02; 1.304115e+00; 1.189831e+00; 1.510899e-01; 1.514476e-01
1.688827e+00; 1.096626e+00; 1.000000e+00; 5.900511e+01; 6.482571e+01; 2.929953e+02; 2.928416e+02; 1.304116e+00; 1.189831e+00; 1.510899e-01; 1.514476e-01
1.689424e+00; 1.096626e+00; 1.000000e+00; 5.900510e+01; 6.482571e+01; 2.929951e+02; 2.928414e+02; 1.304116e+00; 1.189832e+00; 1.510900e-01; 1.514477e-01
1.690021e+00; 1.096626e+00; 1.000000e+00; 5.900508e+01; 6.482572e+01; 2.929950e+02; 2.928413e+02; 1.304117e+00; 1.189832e+00; 1.510900e-01; 1.514478e-01
1.690618e+00; 1.096626e+00; 1.000000e+00; 5.900507e+01; 6.482573e+01; 2.929948e+02; 2.928411e+02; 1.304117e+00; 1.189833e+00; 1.510900e-01; 1.514479e-01
1.691216e+00; 1.096626e+00; 1.000000e+00; 5.900506e+01; 6.482575e+01; 2.929946e+02; 2.928410e+02; 1.304118e+00; 1.189834e+00; 1.510901e-01; 1.514481e-01
1.691813e+00; 1.096625e+00; 1.000000e+00; 5.900505e+01; 6.482577e+01; 2.929945e+02; 2.928409e+02; 1.304118e+00; 1.189834e+00; 1.510901e-01; 1.514482e-01
1.692410e+00; 1.096625e+00; 1.000000e+00; 5.900503e+01; 6.482580e+01; 2.929943e+02; 2.928407e+02; 1.304119e+00; 1.189835e+00; 1.510901e-01; 1.514483e-01
1.693008e+00; 1.096625e+00; 1.000000e+00; 5.900502e+01; 6.482582e+01; 2.929941e+02; 2.928406e+02; 1.304119e+00; 1.189835e+00; 1.510902e-01; 1.514484e-01
1.693605e+00; 1.096625e+00; 1.000000e+00; 5.900501e+01; 6.482585e+01; 2.929939e+02; 2.928405e+02; 1.304120e+00; 1.189836e+00; 1.510902e-01; 1.514485e-01
1.694202e+00; 1.096624e+00; 1.000000e+00; 5.900500e+01; 6.482587e+01; 2.929938e+02; 2.928404e+02; 1.304120e+00; 1.189836e+00; 1.510902e-01; 1.514487e-01
1.694799e+00; 1.096624e+00; 1.000000e+00; 5.900499e+01; 6.482590e+01; 2.929936e+02; 2.928403e+02; 1.304121e+00; 1.189837e+00; 1.510903e-01; 1.514488e-01
1.695397e+00; 1.096624e+00; 1.000000e+00; 5.900498e+01; 6.482592e+01; 2.929934e+02; 2.928401e+02; 1.304121e+00; 1.189837e+00; 1.510903e-01; 1.514489e-01
1.695994e+00; 1.096624e+00; 1.000000e+00; 5.900498e+01; 6.482594e+01; 2.929933e+02; 2.928400e+02; 1.304122e+00; 1.189837e+00; 1.510903e-01; 1.514490e-01
1.696591e+00; 1.096624e+00; 1.000000e+00; 5.900497e+01; 6.482596e+01; 2.929931e+02; 2.928399e+02; 1.304122e+00; 1.189838e+00; 1.510904e-01; 1.514491e-01
1.697188e+00; 1.096623e+00; 1.000000e+00; 5.900496e+01; 6.482598e+01; 2.929930e+02; 2.928398e+02; 1.304123e+00; 1.189838e+00; 1.510904e-01; 1.514492e-01
1.697786e+00; 1.096623e+00; 1.000000e+00; 5.900496e+01; 6.482599e+01; 2.929928e+02; 2.928398e+02; 1.304123e+00; 1.189839e+00; 1.510904e-01; 1.514492e-01
1.698383e+00; 1.096623e+00; 1.000000e+00; 5.900495e+01; 6.482600e+01; 2.929927e+02; 2.928397e+02; 1.304123e+00; 1.189839e+00; 1.510905e-01; 1.514493e-01
1.698980e+00; 1.096623e+00; 1.000000e+00; 5.900495e+01; 6.482601e+01; 2.929925e+02; 2.928396e+02; 1.304124e+00; 1.189839e+00; 1.510905e-01; 1.514494e-01
